"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"5347","F690",31,897,"453","Sandbian","453","440.8","Brongniartella","Brongniartella",0,"Arthropoda","Trilobita","Phacopida","Homalonotidae",-45.21,-81.86,"","","50245","3648","Bancroftina robusta association (Phase 1), South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5348","F690",31,897,"453","Sandbian","453","440.8","Brongniartella","Brongniartella",0,"Arthropoda","Trilobita","Phacopida","Homalonotidae",-45.21,-81.86,"","","50326","3653","Kjaerina typa association, South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5349","F690",31,897,"453","Sandbian","453","440.8","Brongniartella","Brongniartella",0,"Arthropoda","Trilobita","Phacopida","Homalonotidae",-44.83,-84.82,"Glyn Gower Siltstones","","1378544","188593","Glyn Gower trilobites","63267",-84.82,-44.83,-84.8585340591738,-45.610404392128
"5350","F690",31,897,"453","Sandbian","453","440.8","Brongniartella","Brongniartella",0,"Arthropoda","Trilobita","Phacopida","Homalonotidae",-44.09,-82.36,"Gelli-Grin","","50110","3368","Nicolella-Onniella Association (Phase 2), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5351","F690",31,897,"453","Sandbian","453","440.8","Brongniartella","Brongniartella",0,"Arthropoda","Trilobita","Phacopida","Homalonotidae",-44.86,-84.3,"Cwm Rhiwarth","Lower","49823","3303","Macrocoelia subcommunity, Dinorthis community, Berwyn Hills (basal Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5352","F690",31,897,"453","Sandbian","453","440.8","Brongniartella","Brongniartella",0,"Arthropoda","Trilobita","Phacopida","Homalonotidae",-43.82,-80.29,"Pen-y-garnedd","","49893","3305","Nicolella community, Berwyn Hills (Lower Pen-y-garnedd)","156",-80.29,-43.82,-84.8585340591738,-45.610404392128
"5353","F690",31,897,"453","Sandbian","477.7","251.902","Bucania","Bucania",0,"Mollusca","Gastropoda","Bellerophontida","Bucaniidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","1396487","192388","Howellites community, Berwyn Hills (Upper Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5354","F690",31,897,"453","Sandbian","453","251.902","Bucanopsis","Bucanopsis",0,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-44.86,-84.3,"Cwm Rhiwarth","Lower","1396453","192387","Howellites community, Berwyn Hills (Lower Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5355","F690",31,897,"453","Sandbian","453","251.902","Bucanopsis","Bucanopsis",0,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-44.86,-84.3,"Pen-y-planeau Siltstone","","49764","3301","Howellites community, Berwyn Hills (Pen-y-planeau Siltstone)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5356","F690",31,897,"453","Sandbian","453","445.2","Byssodesma","Byssodesma",0,"Mollusca","Bivalvia","Modiomorphida","Modiomorphidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","49853","3304","Dalmanella community, Berwyn Hills (Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5357","F690",31,897,"453","Sandbian","453","445.2","Byssodesma","Byssodesma",0,"Mollusca","Bivalvia","Modiomorphida","Modiomorphidae",-44.86,-84.3,"Swch Gorge Tuff","","49800","3302","Dinorthis subcommunity, Dinorthis community, Berwyn Hills (Swch Gorge Tuff)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5358","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.87,-85.76,"Spy Wood Grit","","459683","45274","Shelve District, Shropshire, Costonian, Spy Wood Grit, Locality 2","11552",-85.76,-45.87,-84.8585340591738,-45.610404392128
"5359","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.87,-85.76,"Spy Wood Grit","","459703","45277","Shelve District, Shropshire, Costonian, Spy Wood Grit, Locality 5","11552",-85.76,-45.87,-84.8585340591738,-45.610404392128
"5360","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.87,-85.76,"Spy Wood Grit","","459709","45278","Shelve District, Shropshire, Costonian, Spy Wood Grit, Locality 6","11552",-85.76,-45.87,-84.8585340591738,-45.610404392128
"5361","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.87,-85.76,"Spy Wood Grit","","459728","45279","Shelve District, Shropshire, Costonian, Spy Wood Grit, Locality 7","11552",-85.76,-45.87,-84.8585340591738,-45.610404392128
"5362","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.7,-86.63,"Spy Wood Grit","","1301277","165232","Rorrington, Shropshire, Spy Wood Grit Fm.","56606",-86.63,-45.7,-84.8585340591738,-45.610404392128
"5363","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.87,-85.76,"Spy Wood Grit","","459678","45273","Shelve District, Shropshire, Costonian, Spy Wood Grit, Locality 1","11552",-85.76,-45.87,-84.8585340591738,-45.610404392128
"5364","F690",31,897,"453","Sandbian","453","453","Bystromena","Bystromena",1,"Brachiopoda","Strophomenata","Strophomenida","Glyptomenidae",-45.87,-85.76,"Spy Wood Grit","","459689","45275","Shelve District, Shropshire, Costonian, Spy Wood Grit, Locality 3","11552",-85.76,-45.87,-84.8585340591738,-45.610404392128
"5365","F690",31,897,"453","Sandbian","453","453","Caeroplecia","Caeroplecia",1,"Brachiopoda","Strophomenata","Orthotetida","Triplesiidae",-45.36,-83.62,"Whittery Shales","","471846","46887","Shelve District, Shropshire, Soudleyan, Whittery Shales, Locality 1","11552",-83.62,-45.36,-84.8585340591738,-45.610404392128
"5366","F690",31,897,"453","Sandbian","453","453","Caeroplecia","Caeroplecia",1,"Brachiopoda","Strophomenata","Orthotetida","Triplesiidae",-45.36,-83.62,"Hagley Shales","","471825","46886","Shelve District, Shropshire, Soudleyan, Hagley Shales, Locality 4","11552",-83.62,-45.36,-84.8585340591738,-45.610404392128
"5367","F690",31,897,"453","Sandbian","453","453","Caeroplecia","Caeroplecia",1,"Brachiopoda","Strophomenata","Orthotetida","Triplesiidae",-45.36,-83.62,"Whittery Shales","","471907","46893","Shelve District, Shropshire, Soudleyan, Whittery Shales, Locality 4","11552",-83.62,-45.36,-84.8585340591738,-45.610404392128
"5368","F690",31,897,"453","Sandbian","453","453","Caeroplecia","Caeroplecia",1,"Brachiopoda","Strophomenata","Orthotetida","Triplesiidae",-45.36,-83.62,"Whittery Shales","","471888","46892","Shelve District, Shropshire, Soudleyan, Whittery Shales, Locality 3","11552",-83.62,-45.36,-84.8585340591738,-45.610404392128
"5369","F690",31,897,"453","Sandbian","458.4","443.8","Calyptaulax","Calyptaulax",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-43.89,-87.3,"Grange Allen","Grange Cottage","537506","55671","Kildare, Grange Hill House Cottage","13540",-87.3,-43.89,-84.8585340591738,-45.610404392128
"5370","F690",31,897,"453","Sandbian","458.4","443.8","Calyptaulax","Calyptaulax",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-43.82,-80.29,"Pen-y-garnedd","","49895","3305","Nicolella community, Berwyn Hills (Lower Pen-y-garnedd)","156",-80.29,-43.82,-84.8585340591738,-45.610404392128
"5371","F690",31,897,"453","Sandbian","458.4","453","Cardiolaria","Cardiolaria",1,"Mollusca","Bivalvia","Nuculida","Cardiolariidae",-44.67,-85.1,"Allt-Ddu Mudstones","","50032","3362","Howellites-Paracraniops Association, Bala, Wales, UK","165",-85.1,-44.67,-84.8585340591738,-45.610404392128
"5372","F690",31,897,"453","Sandbian","453","410.8","Carinaropsis","Carinaropsis",0,"Mollusca","Gastropoda","Bellerophontida","Pterothecidae",-43.46,-83.17,"Dufton Mudstone","Corona Beds","1293431","172792","Roman Fell, near Appleby","11640",-83.17,-43.46,-84.8585340591738,-45.610404392128
"5373","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-45.21,-81.86,"","","50311","3652","Dalmanella multiplicata-Sowerbyella sericea association, South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5374","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-44.09,-82.36,"Gelli-Grin","","50143","3369","Howellites-Kloucekia Association, Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5375","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-44.91,-79.7,"Acton Scott","Wistanstow","712770","76475","Onny Valley","25875",-79.7,-44.91,-84.8585340591738,-45.610404392128
"5376","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-45.21,-81.86,"","","50341","3654","Onniella reuschi-Sowerbyella sericea association (phase 1), South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5377","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-44.09,-82.36,"Nod Glas","Dyfi Mudstone","50208","3372","Onniella-Sericoidea Association, Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5378","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-44.09,-82.36,"Gelli-Grin","","50166","3370","Nicolella-Onniella Association (Phase 3), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5379","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-45.21,-81.86,"","","50285","3651","Dalmanella unguis association (Phases 1 and 2), South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5380","F690",31,897,"453","Sandbian","458.4","445.2","Chasmops","Chasmops",0,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-45.21,-81.86,"","","50327","3653","Kjaerina typa association, South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5381","F690",31,897,"453","Sandbian","458.4","346.7","Chonetoidea","Chonetoidea",0,"Brachiopoda","Strophomenata","Strophomenida","Aegiromenidae",-45.21,-81.86,"","","50286","3651","Dalmanella unguis association (Phases 1 and 2), South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5382","F690",31,897,"453","Sandbian","458.4","346.7","Chonetoidea","Chonetoidea",0,"Brachiopoda","Strophomenata","Strophomenida","Aegiromenidae",-45.21,-81.86,"","","50342","3654","Onniella reuschi-Sowerbyella sericea association (phase 1), South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5383","F690",31,897,"453","Sandbian","470","445.2","Clathrospira","Clathrospira",0,"Mollusca","Gastropoda","Murchisoniina","Eotomariidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","1396489","192388","Howellites community, Berwyn Hills (Upper Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5384","F690",31,897,"453","Sandbian","458.4","453","Cnemidopyge","Cnemidopyge",1,"Arthropoda","Trilobita","Trinucleida","Raphiophoridae",-45.26,-83.48,"Llanfawr Mudstone","","997016","120626","Llanfawr Quarry 1, Llandrindod","38563",-83.48,-45.26,-84.8585340591738,-45.610404392128
"5385","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.78,-84.57,"Allt Ddu Mudstone","","1301216","173761","Y Garnedd Farm, Allt Ddu Group","56606",-84.57,-44.78,-84.8585340591738,-45.610404392128
"5386","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-45.87,-86.55,"Hoar Edge Grit","","1301265","173792","350 m SW of Woolston Quarry, Hoar Edge Grit Fm.","56606",-86.55,-45.87,-84.8585340591738,-45.610404392128
"5387","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-45.85,-86.57,"Hoar Edge Grit","","1301272","173798","quarry in Brokenstones Plantation, Horderley, Hoar Edge Grit Fm.","56606",-86.57,-45.85,-84.8585340591738,-45.610404392128
"5388","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.09,-82.36,"Gelli-Grin","","50122","3368","Nicolella-Onniella Association (Phase 2), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5389","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.83,-84.82,"Allt Ddu","","1378602","188588","Lower Allt Ddu trilobites","171",-84.82,-44.83,-84.8585340591738,-45.610404392128
"5390","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-45.09,-84.64,"Gaer Fawr","","1301257","173784","Gallt-yr-Anker, NW of Meifod, Powys","56606",-84.64,-45.09,-84.8585340591738,-45.610404392128
"5391","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.83,-84.82,"Allt Ddu","","1378607","188596","Middle Allt Ddu trilobites","171",-84.82,-44.83,-84.8585340591738,-45.610404392128
"5392","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.85,-84.81,"","","442784","43637","Lower Allt Ddu Group, Caradoc, Bala District, Merionethshire","11461",-84.81,-44.85,-84.8585340591738,-45.610404392128
"5393","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.09,-82.36,"Gelli-Grin","","50179","3370","Nicolella-Onniella Association (Phase 3), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5394","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Cwm Rhiwarth","Lower","1396467","192387","Howellites community, Berwyn Hills (Lower Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5395","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.85,-84.81,"","","442792","43638","Middle Allt Ddu Group, Caradoc, Bala District, Merionethshire","11461",-84.81,-44.85,-84.8585340591738,-45.610404392128
"5396","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.85,-84.81,"","","442820","43640","Gelli-grin Group, Caradoc, Bala District, Merionethshire","11461",-84.81,-44.85,-84.8585340591738,-45.610404392128
"5397","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","1396514","192388","Howellites community, Berwyn Hills (Upper Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5398","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.67,-85.1,"Allt-Ddu Mudstones","","50042","3362","Howellites-Paracraniops Association, Bala, Wales, UK","165",-85.1,-44.67,-84.8585340591738,-45.610404392128
"5399","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Pen-y-planeau Siltstone","","49781","3301","Howellites community, Berwyn Hills (Pen-y-planeau Siltstone)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5400","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.83,-84.82,"Allt Ddu","","1378617","188589","Upper Allt Ddu trilobites","171",-84.82,-44.83,-84.8585340591738,-45.610404392128
"5401","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Swch Gorge Tuff","","49811","3302","Dinorthis subcommunity, Dinorthis community, Berwyn Hills (Swch Gorge Tuff)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5402","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","1396551","192389","Macrocoelia subcommunity, Dinorthis community, Berwyn Hills (basal Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5403","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.85,-84.81,"Glyn Gower Siltstone","","442774","43636","Glyn Gower Group, Caradoc, Bala District, Merionethshire","11461",-84.81,-44.85,-84.8585340591738,-45.610404392128
"5404","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","49873","3304","Dalmanella community, Berwyn Hills (Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5405","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.85,-84.81,"Allt Ddu","Upper","442800","43639","Upper Allt Ddu Group, Caradoc, Bala District, Merionethshire","11461",-84.81,-44.85,-84.8585340591738,-45.610404392128
"5406","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-45.05,-84.61,"","","155419","13832","Allt-Tair-ffynon Beds at Allt y Gadair","6156",-84.61,-45.05,-84.8585340591738,-45.610404392128
"5407","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.83,-84.82,"Glyn Gower Siltstones","","1378589","188593","Glyn Gower trilobites","171",-84.82,-44.83,-84.8585340591738,-45.610404392128
"5408","F690",31,897,"453","Sandbian","458.4","443.8","Colaptomena","Colaptomena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",-44.86,-84.3,"Cwm Rhiwarth","Lower","49836","3303","Macrocoelia subcommunity, Dinorthis community, Berwyn Hills (basal Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5409","F690",31,897,"453","Sandbian","453","154.8","Colpomya","Colpomya",0,"Mollusca","Bivalvia","Modiomorphida","Modiomorphidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","49855","3304","Dalmanella community, Berwyn Hills (Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5410","F690",31,897,"453","Sandbian","458.4","445.2","Conolichas","Conolichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","1396490","192388","Howellites community, Berwyn Hills (Upper Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5411","F690",31,897,"453","Sandbian","458.4","445.2","Conolichas","Conolichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-44.11,-82.62,"Dwyfach","","1396628","192402","Section 7","65108",-82.62,-44.11,-84.8585340591738,-45.610404392128
"5412","F690",31,897,"453","Sandbian","458.4","445.2","Conolichas","Conolichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","49856","3304","Dalmanella community, Berwyn Hills (Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5413","F690",31,897,"453","Sandbian","453","445.2","Cremnorthis","Cremnorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Cremnorthidae",-44.85,-84.81,"","","442808","43640","Gelli-grin Group, Caradoc, Bala District, Merionethshire","11461",-84.81,-44.85,-84.8585340591738,-45.610404392128
"5414","F690",31,897,"453","Sandbian","453","445.2","Cremnorthis","Cremnorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Cremnorthidae",-43.82,-80.29,"Pen-y-garnedd","","1396562","192390","Nicolella community, Berwyn Hills (Upper Pen-y-garnedd)","156",-80.29,-43.82,-84.8585340591738,-45.610404392128
"5415","F690",31,897,"453","Sandbian","453","445.2","Cremnorthis","Cremnorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Cremnorthidae",-44.09,-82.36,"Nod Glas","Dyfi Mudstone","50209","3372","Onniella-Sericoidea Association, Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5416","F690",31,897,"453","Sandbian","453","445.2","Cremnorthis","Cremnorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Cremnorthidae",-43.82,-80.29,"Pen-y-garnedd","","49898","3305","Nicolella community, Berwyn Hills (Lower Pen-y-garnedd)","156",-80.29,-43.82,-84.8585340591738,-45.610404392128
"5417","F690",31,897,"453","Sandbian","453","445.2","Cremnorthis","Cremnorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Cremnorthidae",-44.09,-82.36,"Gelli-Grin","","50167","3370","Nicolella-Onniella Association (Phase 3), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5418","F690",31,897,"453","Sandbian","453","443.8","Cryptolithus","Cryptolithus",0,"Arthropoda","Trilobita","Trinucleida","Trinucleidae",-45.06,-84.57,"Allt-Tair-Ffynnon","","1396829","192427","Lluest Quarry on the west side of Allt-y-gader, near Llanfyllin","65130",-84.57,-45.06,-84.8585340591738,-45.610404392128
"5419","F690",31,897,"453","Sandbian","453","445.2","Cryptothyris","Cryptothyris",0,"Brachiopoda","Rhynchonellata","Orthida","Dalmanellidae",-44.91,-79.7,"Acton Scott","Wistanstow","712768","76475","Onny Valley","25875",-79.7,-44.91,-84.8585340591738,-45.610404392128
"5420","F690",31,897,"453","Sandbian","477.7","330.9","Ctenodonta","Ctenodonta",0,"Mollusca","Bivalvia","Solemyida","Ctenodontidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","1396492","192388","Howellites community, Berwyn Hills (Upper Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5421","F690",31,897,"453","Sandbian","453","382.7","Cuneamya","Cuneamya",0,"Mollusca","Bivalvia","NoA","Grammysiidae",-45.21,-81.86,"","","50328","3653","Kjaerina typa association, South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5422","F690",31,897,"453","Sandbian","453","382.7","Cuneamya","Cuneamya",0,"Mollusca","Bivalvia","NoA","Grammysiidae",-44.67,-85.1,"Allt-Ddu Mudstones","","50033","3362","Howellites-Paracraniops Association, Bala, Wales, UK","165",-85.1,-44.67,-84.8585340591738,-45.610404392128
"5423","F690",31,897,"453","Sandbian","470","445.2","Cybele","Cybele",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",-44.23,-81.54,"","","50054","3363","Strophomenid-Trilobite-Lingulasma assemblage, Meiford, Wales, UK","164",-81.54,-44.23,-84.8585340591738,-45.610404392128
"5424","F690",31,897,"453","Sandbian","458.4","445.2","Cybellela","Cybellela",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",-43.82,-80.8,"Gelli-grîn","Upper","1378534","188591","Gelli-grîn Calcareous Ash trilobites, middle beds","63267",-80.8,-43.82,-84.8585340591738,-45.610404392128
"5425","F690",31,897,"453","Sandbian","453","445.2","Cycloconcha","Cycloconcha",0,"Mollusca","Bivalvia","Actinodontida","Cycloconchidae",-45.21,-81.86,"","","50339","3654","Onniella reuschi-Sowerbyella sericea association (phase 1), South Salop, England","166",-81.86,-45.21,-84.8585340591738,-45.610404392128
"5426","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.09,-82.36,"Gelli-Grin","","50144","3369","Howellites-Kloucekia Association, Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5427","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.86,-84.3,"Cwm Rhiwarth","Upper","49858","3304","Dalmanella community, Berwyn Hills (Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5428","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.09,-82.36,"Gelli-Grin","","50168","3370","Nicolella-Onniella Association (Phase 3), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5429","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.67,-85.1,"Allt-Ddu Mudstones","","50034","3362","Howellites-Paracraniops Association, Bala, Wales, UK","165",-85.1,-44.67,-84.8585340591738,-45.610404392128
"5430","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-45.05,-84.61,"","","155417","13832","Allt-Tair-ffynon Beds at Allt y Gadair","6156",-84.61,-45.05,-84.8585340591738,-45.610404392128
"5431","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.86,-84.3,"Pen-y-planeau Siltstone","","49766","3301","Howellites community, Berwyn Hills (Pen-y-planeau Siltstone)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
"5432","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.09,-82.36,"Gelli-Grin","","50111","3368","Nicolella-Onniella Association (Phase 2), Bala, Wales, UK","165",-82.36,-44.09,-84.8585340591738,-45.610404392128
"5433","F690",31,897,"453","Sandbian","453","382.7","Cyclonema","Cyclonema",0,"Mollusca","Gastropoda","Euomphalina","Platyceratidae",-44.86,-84.3,"Cwm Rhiwarth","Lower","1396455","192387","Howellites community, Berwyn Hills (Lower Cwm Rhiwarth)","156",-84.3,-44.86,-84.8585340591738,-45.610404392128
