"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","long","lat"
"124","F178",3,35,445.2,"Katian",445.2,443.8,"Rhabdotetradium","Rhabdotetradium",0,"Cnidaria","Anthozoa","Tetradiida","Tetradiidae",36.25,94.67,1401967,193314,65677,94.67,36.25,99.1230584819294,38.4193746529344
"125","F178",3,35,445.2,"Katian",445.2,443.8,"Rhabdotetradium","Rhabdotetradium",0,"Cnidaria","Anthozoa","Tetradiida","Tetradiidae",36.25,94.67,1401881,193289,65677,94.67,36.25,99.1230584819294,38.4193746529344
"126","F178",3,35,445.2,"Katian",445.2,443.8,"Sarcinula","Sarcinula",0,"Cnidaria","Anthozoa","Sarcinulida","Syringophyllidae",36.25,94.67,1401824,193282,65677,94.67,36.25,99.1230584819294,38.4193746529344
"127","F178",3,35,445.2,"Katian",477.7,410.8,"Sowerbyella","Sowerbyella",0,"Brachiopoda","Strophomenata","Strophomenida","Sowerbyellidae",34.79,99.74,446148,8678,526,99.74,34.79,99.1230584819294,38.4193746529344
"128","F178",3,35,445.2,"Katian",458.4,423,"Sphaerexochus","Sphaerexochus",0,"Arthropoda","Trilobita","Phacopida","Cheiruridae",34.79,99.74,446149,8678,526,99.74,34.79,99.1230584819294,38.4193746529344
"129","F178",3,35,445.2,"Katian",453,423,"Staurocephalus","Staurocephalus",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",35.41,99.09,241061,8570,526,99.09,35.41,99.1230584819294,38.4193746529344
"130","F178",3,35,445.2,"Katian",453,358.9,"Streptelasma","Streptelasma",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",36.25,94.67,1401833,193283,65677,94.67,36.25,99.1230584819294,38.4193746529344
"131","F178",3,35,445.2,"Katian",453,358.9,"Streptelasma","Streptelasma",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",36.25,94.67,1401877,193289,65677,94.67,36.25,99.1230584819294,38.4193746529344
"132","F178",3,35,445.2,"Katian",453,358.9,"Streptelasma","Streptelasma",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",34.79,99.74,446159,8678,526,99.74,34.79,99.1230584819294,38.4193746529344
"133","F206",4,48,445.2,"Katian",445.2,445.2,"Bajanhongorella","Bajanhongorella",1,"Brachiopoda","Strophomenata","Strophomenida","Furcitellidae",30.74,-37.07,1283063,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"134","F206",4,48,445.2,"Katian",453,425.6,"Catenipora","Catenipora",0,"Cnidaria","Anthozoa","Heliolitida","Halysitidae",30.74,-37.07,1283073,170488,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"135","F206",4,48,445.2,"Katian",453,425.6,"Catenipora","Catenipora",0,"Cnidaria","Anthozoa","Heliolitida","Halysitidae",30.74,-37.07,1283094,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"136","F206",4,48,445.2,"Katian",445.2,445.2,"Craigella","Craigella",1,"Brachiopoda","Strophomenata","Orthotetida","Triplesiidae",30.74,-37.07,1283060,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"137","F206",4,48,445.2,"Katian",453,427.4,"Eoplectodonta","Eoplectodonta (Eoplectodonta)",0,"Brachiopoda","Strophomenata","Strophomenida","Sowerbyellidae",30.74,-37.07,1283088,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"138","F206",4,48,445.2,"Katian",445.2,433.4,"Eostrophonella","Eostrophonella",0,"Brachiopoda","Strophomenata","Strophomenida","Strophonellidae",30.74,-37.07,1282887,170488,55568,-37.07,30.74,-33.5252165907461,30.0704315722596
"139","F206",4,48,445.2,"Katian",445.2,433.4,"Eostrophonella","Eostrophonella",0,"Brachiopoda","Strophomenata","Strophomenida","Strophonellidae",30.74,-37.07,1283062,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"140","F206",4,48,445.2,"Katian",453,433.4,"Grewingkia","Grewingkia",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",30.74,-37.07,740316,79592,26709,-37.07,30.74,-33.5252165907461,30.0704315722596
"141","F206",4,48,445.2,"Katian",453,433.4,"Grewingkia","Grewingkia",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",30.74,-37.07,740308,79590,26709,-37.07,30.74,-33.5252165907461,30.0704315722596
"142","F206",4,48,445.2,"Katian",453,433.4,"Grewingkia","Grewingkia",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",30.74,-37.07,740294,79589,26709,-37.07,30.74,-33.5252165907461,30.0704315722596
"143","F206",4,48,445.2,"Katian",453,433.4,"Grewingkia","Grewingkia",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",30.74,-37.07,1282889,170488,55569,-37.07,30.74,-33.5252165907461,30.0704315722596
"144","F206",4,48,445.2,"Katian",445.2,410.8,"Halysites","Halysites",0,"Cnidaria","Anthozoa","Heliolitida","Halysitidae",30.74,-37.07,1283170,170535,55569,-37.07,30.74,-33.5252165907461,30.0704315722596
"145","F206",4,48,445.2,"Katian",445.2,410.8,"Halysites","Halysites",0,"Cnidaria","Anthozoa","Heliolitida","Halysitidae",30.74,-37.07,1283095,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"146","F206",4,48,445.2,"Katian",445.2,410.8,"Halysites","Halysites",0,"Cnidaria","Anthozoa","Heliolitida","Halysitidae",30.74,-37.07,1283081,79590,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"147","F206",4,48,445.2,"Katian",467.3,423,"Hesperorthis","Hesperorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",30.74,-37.07,1282883,170488,55568,-37.07,30.74,-33.5252165907461,30.0704315722596
"148","F206",4,48,445.2,"Katian",467.3,423,"Hesperorthis","Hesperorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",30.74,-37.07,1283083,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"149","F206",4,48,445.2,"Katian",467.3,423,"Hesperorthis","Hesperorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",30.74,-37.07,1283082,79590,55569,-37.07,30.74,-33.5252165907461,30.0704315722596
"150","F206",4,48,445.2,"Katian",467.3,423,"Hesperorthis","Hesperorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",30.74,-37.07,1283148,170535,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"151","F206",4,48,445.2,"Katian",467.3,423,"Hesperorthis","Hesperorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",30.74,-37.07,1283058,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"152","F206",4,48,445.2,"Katian",453,330.9,"Leptaena","Leptaena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",30.74,-37.07,1282886,170488,55568,-37.07,30.74,-33.5252165907461,30.0704315722596
"153","F206",4,48,445.2,"Katian",453,330.9,"Leptaena","Leptaena",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",30.74,-37.07,1283061,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"154","F206",4,48,445.2,"Katian",445.2,445.2,"Mongoliolites","Mongoliolites",1,"Cnidaria","Anthozoa","Heliolitida","Sibiriolitidae",30.74,-37.07,1283076,170488,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"155","F206",4,48,445.2,"Katian",445.2,445.2,"Mongoliolites","Mongoliolites",1,"Cnidaria","Anthozoa","Heliolitida","Sibiriolitidae",30.74,-37.07,1283079,79590,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"156","F206",4,48,445.2,"Katian",445.2,445.2,"Mongoliolites","Mongoliolites",1,"Cnidaria","Anthozoa","Heliolitida","Sibiriolitidae",30.74,-37.07,1283091,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"157","F206",4,48,445.2,"Katian",458.4,445.2,"Oepikina","Oepikina",1,"Brachiopoda","Strophomenata","Strophomenida","Furcitellidae",30.74,-37.07,1283089,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"158","F206",4,48,445.2,"Katian",458.4,445.2,"Oepikina","Oepikina",1,"Brachiopoda","Strophomenata","Strophomenida","Furcitellidae",30.74,-37.07,1282885,170488,55568,-37.07,30.74,-33.5252165907461,30.0704315722596
"159","F206",4,48,445.2,"Katian",453,433.4,"Palaeophyllum","Palaeophyllum",0,"Cnidaria","Anthozoa","Stauriida","Stauriidae",30.74,-37.07,740296,79589,26709,-37.07,30.74,-33.5252165907461,30.0704315722596
"160","F206",4,48,445.2,"Katian",445.2,227,"Paleofavosites","Paleofavosites",0,"Cnidaria","Anthozoa","Favositida","Favositidae",30.74,-37.07,1283145,170535,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"161","F206",4,48,445.2,"Katian",445.2,445.2,"Procatenipora","Procatenipora",1,"Cnidaria","Anthozoa","Heliolitida","Halysitidae",30.74,-37.07,1283068,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"162","F206",4,48,445.2,"Katian",445.2,440.8,"Proheliolites","Proheliolites",0,"Cnidaria","Anthozoa","Heliolitida","Proheliolitidae",30.74,-37.07,1283092,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"163","F206",4,48,445.2,"Katian",445.2,440.8,"Proheliolites","Proheliolites",0,"Cnidaria","Anthozoa","Heliolitida","Proheliolitidae",30.74,-37.07,1283146,170535,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"164","F206",4,48,445.2,"Katian",445.2,440.8,"Proheliolites","Proheliolites",0,"Cnidaria","Anthozoa","Heliolitida","Proheliolitidae",30.74,-37.07,1283080,79590,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"165","F206",4,48,445.2,"Katian",453,387.7,"Propora","Propora",0,"Cnidaria","Anthozoa","Heliolitida","Proporidae",30.74,-37.07,1283093,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"166","F206",4,48,445.2,"Katian",453,387.7,"Propora","Propora",0,"Cnidaria","Anthozoa","Heliolitida","Proporidae",30.74,-37.07,1283147,170535,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"167","F206",4,48,445.2,"Katian",453,433.4,"Protanastrophia","Protanastrophia",0,"Brachiopoda","Rhynchonellata","Pentamerida","Parastrophinidae",30.74,-37.07,1283087,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"168","F206",4,48,445.2,"Katian",453,433.4,"Protanastrophia","Protanastrophia",0,"Brachiopoda","Rhynchonellata","Pentamerida","Parastrophinidae",30.74,-37.07,1283150,170535,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"169","F206",4,48,445.2,"Katian",453,433.4,"Protanastrophia","Protanastrophia",0,"Brachiopoda","Rhynchonellata","Pentamerida","Parastrophinidae",30.74,-37.07,1282888,170488,55568,-37.07,30.74,-33.5252165907461,30.0704315722596
"170","F206",4,48,445.2,"Katian",458.4,433.4,"Rostricellula","Rostricellula",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Trigonirhynchiidae",30.74,-37.07,1283086,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"171","F206",4,48,445.2,"Katian",458.4,433.4,"Rostricellula","Rostricellula",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Trigonirhynchiidae",30.74,-37.07,1283064,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"172","F206",4,48,445.2,"Katian",445.2,387.7,"Spirigerina","Spirigerina",0,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",30.74,-37.07,1283151,170535,55569,-37.07,30.74,-33.5252165907461,30.0704315722596
"173","F206",4,48,445.2,"Katian",453,358.9,"Streptelasma","Streptelasma",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",30.74,-37.07,740307,79590,26709,-37.07,30.74,-33.5252165907461,30.0704315722596
"174","F206",4,48,445.2,"Katian",453,358.9,"Streptelasma","Streptelasma",0,"Cnidaria","Anthozoa","Stauriida","Streptelasmatidae",30.74,-37.07,1282890,170488,55569,-37.07,30.74,-33.5252165907461,30.0704315722596
"175","F206",4,48,445.2,"Katian",477.7,254.14,"Strophomena","Strophomena",0,"Brachiopoda","Strophomenata","Strophomenida","Strophodontidae",30.74,-37.07,1283077,79590,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"176","F206",4,48,445.2,"Katian",477.7,254.14,"Strophomena","Strophomena",0,"Brachiopoda","Strophomenata","Strophomenida","Strophodontidae",30.74,-37.07,1283149,170535,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"177","F206",4,48,445.2,"Katian",445.2,445.2,"Transitolites","Transitolites",1,"Cnidaria","Anthozoa","Lichenariida","Lyoporidae",30.74,-37.07,1283071,170488,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"178","F206",4,48,445.2,"Katian",445.2,445.2,"Transitolites","Transitolites",1,"Cnidaria","Anthozoa","Lichenariida","Lyoporidae",30.74,-37.07,1283067,79589,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"179","F206",4,48,445.2,"Katian",445.2,445.2,"Wysogorskiella","Wysogorskiella",1,"Brachiopoda","Rhynchonellata","Orthida","Dalmanellidae",30.74,-37.07,1283167,170535,55569,-37.07,30.74,-33.5252165907461,30.0704315722596
"180","F206",4,48,445.2,"Katian",445.2,445.2,"Wysogorskiella","Wysogorskiella",1,"Brachiopoda","Rhynchonellata","Orthida","Dalmanellidae",30.74,-37.07,1283085,79592,55575,-37.07,30.74,-33.5252165907461,30.0704315722596
"181","F243",5,41,445.2,"Katian",453,443.8,"Alaskodiscus","Alaskodiscus",0,"Mollusca","Gastropoda","Bellerophontida","Temnodiscidae",24.44,-100.27,489782,49351,13177,-100.27,24.44,-101.869329796103,22.5184975290085
"182","F243",5,41,445.2,"Katian",453,443.8,"Alaskodiscus","Alaskodiscus",0,"Mollusca","Gastropoda","Bellerophontida","Temnodiscidae",24.44,-100.27,489752,49346,13177,-100.27,24.44,-101.869329796103,22.5184975290085
"183","F243",5,41,445.2,"Katian",453,443.8,"Alaskodiscus","Alaskodiscus",0,"Mollusca","Gastropoda","Bellerophontida","Temnodiscidae",24.44,-100.27,489780,49350,13177,-100.27,24.44,-101.869329796103,22.5184975290085
"184","F243",5,41,445.2,"Katian",445.2,427.4,"Arjamannia","Arjamannia",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.44,-100.27,489762,49346,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"185","F243",5,41,445.2,"Katian",458.4,445.2,"Asgardaspira","Asgardaspira",1,"Mollusca","Gastropoda","Euomphalina","Ophiletidae",24.44,-100.27,489769,49347,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"186","F243",5,41,445.2,"Katian",467.3,430.5,"Boucotspira","Boucotspira",0,"Mollusca","Gastropoda","Euomphalina","Helicotomidae",24.44,-100.27,489774,49348,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"187","F243",5,41,445.2,"Katian",453,423,"Cyrtospira","Cyrtospira",0,"Mollusca","Gastropoda","Murchisoniina","Subulitidae",24.44,-100.27,489760,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"188","F243",5,41,445.2,"Katian",445.2,443.8,"Daidia","Daidia",0,"Mollusca","Gastropoda","Murchisoniina","Straparollinidae",24.44,-100.27,489785,49351,14189,-100.27,24.44,-101.869329796103,22.5184975290085
"189","F243",5,41,445.2,"Katian",470,259.51,"Ectomaria","Ectomaria",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.44,-100.27,489763,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"190","F243",5,41,445.2,"Katian",470,259.51,"Ectomaria","Ectomaria",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.44,-100.27,489771,49347,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"191","F243",5,41,445.2,"Katian",470,259.51,"Ectomaria","Ectomaria",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.44,-100.27,489779,49349,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"192","F243",5,41,445.2,"Katian",453,227,"Eunema","Eunema",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.44,-100.27,489790,49351,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"193","F243",5,41,445.2,"Katian",458.4,382.7,"Fusispira","Fusispira",0,"Mollusca","Gastropoda","Murchisoniina","Subulitidae",24.44,-100.27,489791,49352,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"194","F243",5,41,445.2,"Katian",458.4,382.7,"Fusispira","Fusispira",0,"Mollusca","Gastropoda","Murchisoniina","Subulitidae",24.44,-100.27,489777,49349,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"195","F243",5,41,445.2,"Katian",458.4,382.7,"Fusispira","Fusispira",0,"Mollusca","Gastropoda","Murchisoniina","Subulitidae",24.44,-100.27,489761,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"196","F243",5,41,445.2,"Katian",467.3,443.8,"Helicotoma","Helicotoma",0,"Mollusca","Gastropoda","Euomphalina","Helicotomidae",24.44,-100.27,489754,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"197","F243",5,41,445.2,"Katian",467.3,443.8,"Helicotoma","Helicotoma",0,"Mollusca","Gastropoda","Euomphalina","Helicotomidae",24.44,-100.27,489770,49347,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"198","F243",5,41,445.2,"Katian",458.4,372.2,"Liospira","Liospira",0,"Mollusca","Gastropoda","Murchisoniina","Eotomariidae",24.44,-100.27,489764,49346,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"199","F243",5,41,445.2,"Katian",477.7,430.5,"Lophospira","Lophospira",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.44,-100.27,489768,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"200","F243",5,41,445.2,"Katian",470,423,"Lytospira","Lytospira",0,"Mollusca","Gastropoda","Euomphalina","Ophiletidae",24.44,-100.27,489756,49346,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"201","F243",5,41,445.2,"Katian",453,445.2,"Maclurina","Maclurina",1,"Mollusca","Gastropoda","Euomphalina","Macluritidae",24.44,-100.27,489757,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"202","F243",5,41,445.2,"Katian",445.2,387.7,"Oriostoma","Oriostoma",0,"Mollusca","Gastropoda","Euomphalina","Oriostomatidae",24.44,-100.27,489753,49346,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"203","F243",5,41,445.2,"Katian",453,443.8,"Paraliospira","Paraliospira",0,"Mollusca","Gastropoda","Murchisoniina","Eotomariidae",24.44,-100.27,489786,49351,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"204","F243",5,41,445.2,"Katian",470,410.8,"Raphistomina","Raphistomina",0,"Mollusca","Gastropoda","Euomphalina","Holopeidae",24.44,-100.27,489775,49349,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"205","F243",5,41,445.2,"Katian",445.2,382.7,"Rhabdostropha","Rhabdostropha",0,"Mollusca","Gastropoda","Murchisoniina","Loxonematidae",24.44,-100.27,489787,49351,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"206","F243",5,41,445.2,"Katian",445.2,382.7,"Rhabdostropha","Rhabdostropha",0,"Mollusca","Gastropoda","Murchisoniina","Loxonematidae",24.44,-100.27,489765,49346,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"207","F243",5,41,445.2,"Katian",445.2,445.2,"Rousseauspira","Rousseauspira",1,"Mollusca","Gastropoda","Euomphalina","Macluritidae",24.44,-100.27,489773,49347,16288,-100.27,24.44,-101.869329796103,22.5184975290085
"208","F243",5,41,445.2,"Katian",445.2,445.2,"Rousseauspira","Rousseauspira",1,"Mollusca","Gastropoda","Euomphalina","Macluritidae",24.44,-100.27,489793,49352,16288,-100.27,24.44,-101.869329796103,22.5184975290085
"209","F243",5,41,445.2,"Katian",445.2,445.2,"Rousseauspira","Rousseauspira",1,"Mollusca","Gastropoda","Euomphalina","Macluritidae",24.44,-100.27,489751,49345,16288,-100.27,24.44,-101.869329796103,22.5184975290085
"210","F243",5,41,445.2,"Katian",467.3,445.2,"Scalites","Scalites",1,"Mollusca","Gastropoda","Euomphalina","Raphistomatidae",24.44,-100.27,489759,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"211","F243",5,41,445.2,"Katian",445.2,445.2,"Sinutropis","Sinutropis",1,"Mollusca","Gastropoda","Euomphalina","Euomphalidae",24.44,-100.27,489783,49351,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"212","F243",5,41,445.2,"Katian",445.2,445.2,"Sinutropis","Sinutropis",1,"Mollusca","Gastropoda","Euomphalina","Euomphalidae",24.44,-100.27,489758,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"213","F243",5,41,445.2,"Katian",445.2,443.8,"Trochomphalus","Trochomphalus",0,"Mollusca","Gastropoda","Euomphalina","Planitrochidae",24.44,-100.27,489776,49349,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"214","F243",5,41,445.2,"Katian",445.2,443.8,"Trochomphalus","Trochomphalus",0,"Mollusca","Gastropoda","Euomphalina","Planitrochidae",24.44,-100.27,489781,49350,9042,-100.27,24.44,-101.869329796103,22.5184975290085
"215","F243",5,41,445.2,"Katian",477.7,259.51,"Trochonema","Trochonema",0,"Mollusca","Gastropoda","Murchisoniina","Trochonematidae",24.44,-100.27,489788,49351,7267,-100.27,24.44,-101.869329796103,22.5184975290085
"216","F243",5,41,445.2,"Katian",477.7,259.51,"Trochonema","Trochonema",0,"Mollusca","Gastropoda","Murchisoniina","Trochonematidae",24.44,-100.27,489766,49346,7267,-100.27,24.44,-101.869329796103,22.5184975290085
"217","F243",5,41,445.2,"Katian",453,443.8,"Trochonemella","Trochonemella",0,"Mollusca","Gastropoda","Murchisoniina","Trochonematidae",24.44,-100.27,489767,49346,11512,-100.27,24.44,-101.869329796103,22.5184975290085
"218","F243",5,41,445.2,"Katian",453,443.8,"Trochonemella","Trochonemella",0,"Mollusca","Gastropoda","Murchisoniina","Trochonematidae",24.44,-100.27,489789,49351,11512,-100.27,24.44,-101.869329796103,22.5184975290085
