"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"4951","F668",22,433,"251.902","Changhsingian","66","0.0117","Loripes","Loripes",0,"Mollusca","Bivalvia","Lucinida","Lucinidae",-35.32,52.06,"Chhidru","","1035964","126898","East of pt 2263, ESE of Chhidru, upper Bellerophon bed 7, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4952","F668",22,433,"251.902","Changhsingian","66","0.0117","Loripes","Loripes",0,"Mollusca","Bivalvia","Lucinida","Lucinidae",-35.59,52.23,"Chhidru","","991756","119532","Khura, middle region of Upper Productus-limestone, Salt Range","27333",52.23,-35.59,54,-38.7392722920274
"4953","F668",22,433,"251.902","Changhsingian","66","0.0117","Loripes","Loripes",0,"Mollusca","Bivalvia","Lucinida","Lucinidae",-35.51,52.19,"Chhidru","","991758","119722","Kufri, topmost beds, Upper Productus-limestone (Bed 14), Salt Range","27333",52.19,-35.51,54,-38.7392722920274
"4954","F668",22,433,"251.902","Changhsingian","89.8","0.0117","Lucina","Lucina",0,"Mollusca","Bivalvia","Lucinida","Lucinidae",-35.24,52.12,"Chhidru","","811605","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"4955","F668",22,433,"251.902","Changhsingian","89.8","0.0117","Lucina","Lucina",0,"Mollusca","Bivalvia","Lucinida","Lucinidae",-35.32,52.06,"Chhidru","","1035676","126896","East of pt 2263, ESE of Chhidru, Bellerophon bed, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4956","F668",22,433,"251.902","Changhsingian","89.8","0.0117","Lucina","Lucina",0,"Mollusca","Bivalvia","Lucinida","Lucinidae",-35.24,52.12,"Chhidru","","991755","119723","Chidru, topmost Productus Limestone, Salt Range (Oldham coll)","27333",52.12,-35.24,54,-38.7392722920274
"4957","F668",22,433,"251.902","Changhsingian","298.9","251.902","Lyroschizodus","Lyroschizodus",1,"Mollusca","Bivalvia","Trigoniida","Trigoniidae",-35.29,52.14,"Chhidru","","1036518","126981","Banschang, E of Chhidru, no 3 bed, K29.946-973, Salt Range","28589",52.14,-35.29,54,-38.7392722920274
"4958","F668",22,433,"251.902","Changhsingian","298.9","251.902","Lyroschizodus","Lyroschizodus",1,"Mollusca","Bivalvia","Trigoniida","Trigoniidae",-35.54,52.06,"Chhidru","","991775","119554","Virgal, topmost beds of Upper Productus-limestone, Salt Range","27333",52.06,-35.54,54,-38.7392722920274
"4959","F668",22,433,"251.902","Changhsingian","298.9","251.902","Lyroschizodus","Lyroschizodus",1,"Mollusca","Bivalvia","Trigoniida","Trigoniidae",-35.32,52.06,"Chhidru","","1036055","126934","East of pt 2263, ESE of Chhidru, top of sequence, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4960","F668",22,433,"251.902","Changhsingian","298.9","251.902","Lyroschizodus","Lyroschizodus",1,"Mollusca","Bivalvia","Trigoniida","Trigoniidae",-35.32,52.06,"Chhidru","","1036005","126933","East of pt 2263, ESE of Chhidru, Chhidru zone, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4961","F668",22,433,"251.902","Changhsingian","298.9","251.902","Lyroschizodus","Lyroschizodus",1,"Mollusca","Bivalvia","Trigoniida","Trigoniidae",-35.24,52.12,"Chhidru","","811609","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"4962","F668",22,433,"251.902","Changhsingian","393.3","251.2","Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",-42.97,53.58,"Gyanyima","","1373877","187558","Gyanyima Section, unit 7, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4963","F668",22,433,"251.902","Changhsingian","393.3","251.2","Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",-35.32,52.06,"Chhidru","","1035996","126933","East of pt 2263, ESE of Chhidru, Chhidru zone, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4964","F668",22,433,"251.902","Changhsingian","393.3","251.2","Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",-35.42,52.08,"Chhidru","","1035504","126882","Foot of highest cliff ENE of Kumaranwali, Salt Range","28589",52.08,-35.42,54,-38.7392722920274
"4965","F668",22,433,"251.902","Changhsingian","393.3","251.2","Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",-35.32,52.06,"Chhidru","","1035703","126897","East of pt 2263, ESE of Chhidru, calcareous sandstone, K30.24-49, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4966","F668",22,433,"251.902","Changhsingian","393.3","251.2","Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",-42.97,53.58,"Gyanyima","","1373759","187544","Gyanyima Section, unit 6, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4967","F668",22,433,"251.902","Changhsingian","393.3","251.2","Martinia","Martinia",0,"Brachiopoda","Rhynchonellata","Spiriferida","Martiniidae",-42.97,53.58,"Gyanyima","","1373595","187537","Gyanyima Section, unit 2, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4968","F668",22,433,"251.902","Changhsingian","346.7","251.902","Martiniopsis","Martiniopsis",1,"Brachiopoda","Rhynchonellata","Spiriferida","Ingelarellidae",-35.24,52.12,"Chhidru","","1016207","119684","Chidru, Upper Productus-limestone, Salt Range (Oldham coll)","27310",52.12,-35.24,54,-38.7392722920274
"4969","F668",22,433,"251.902","Changhsingian","346.7","251.902","Martiniopsis","Martiniopsis",1,"Brachiopoda","Rhynchonellata","Spiriferida","Ingelarellidae",-35.24,52.12,"Chhidru","","811634","89064","Chidru, Upper Productus-limestone, Salt Range","27310",52.12,-35.24,54,-38.7392722920274
"4970","F668",22,433,"251.902","Changhsingian","264.28","251.902","Mogulia","Mogulia",1,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-35.16,52.3,"Chhidru","","1036817","126996","SSW of pt 2338, NNE of Ghundi, sandy bed, Salt Range","28589",52.3,-35.16,54,-38.7392722920274
"4971","F668",22,433,"251.902","Changhsingian","264.28","251.902","Mogulia","Mogulia",1,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-35.61,52.13,"Chhidru","","991353","90251","Khund Ghat, Upper Productus-limestone, Salt Range (Wynne coll)","16403",52.13,-35.61,54,-38.7392722920274
"4972","F668",22,433,"251.902","Changhsingian","264.28","251.902","Mogulia","Mogulia",1,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-35.16,52.3,"Chhidru","","1036677","126988","Hill slopes N of Khandwa nala, Uppermost Bellerophon bed, Salt Range","28589",52.3,-35.16,54,-38.7392722920274
"4973","F668",22,433,"251.902","Changhsingian","264.28","251.902","Mogulia","Mogulia",1,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-35.59,52.23,"Chhidru","","991380","119637","Khura, Upper Productus-limestone, Salt Range","16403",52.23,-35.59,54,-38.7392722920274
"4974","F668",22,433,"251.902","Changhsingian","298.9","247.2","Myalina","Myalina (Myalinella)",0,"Mollusca","Bivalvia","Myalinida","Myalinidae",-35.24,52.12,"Chhidru","","811617","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"4975","F668",22,433,"251.902","Changhsingian","445.2","184.2","Myophoria","Myophoria",0,"Mollusca","Bivalvia","Trigoniida","Myophoriidae",-35.32,52.06,"Chhidru","","1036006","126933","East of pt 2263, ESE of Chhidru, Chhidru zone, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4976","F668",22,433,"251.902","Changhsingian","427.4","208.5","Naticopsis","Naticopsis",0,"Mollusca","Bivalvia","No","Naticopsidae",-35.42,52.08,"Chhidru","","1035525","126882","Foot of highest cliff ENE of Kumaranwali, Salt Range","28589",52.08,-35.42,54,-38.7392722920274
"4977","F668",22,433,"251.902","Changhsingian","427.4","208.5","Naticopsis","Naticopsis",0,"Mollusca","Bivalvia","No","Naticopsidae",-35.32,52.06,"Chhidru","","1035684","126896","East of pt 2263, ESE of Chhidru, Bellerophon bed, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4978","F668",22,433,"251.902","Changhsingian","427.4","208.5","Naticopsis","Naticopsis",0,"Mollusca","Bivalvia","No","Naticopsidae",-35.24,52.12,"Chhidru","","811593","89061","Chidru, topmost Productus Limestone, Salt Range","16403",52.12,-35.24,54,-38.7392722920274
"4979","F668",22,433,"251.902","Changhsingian","427.4","208.5","Naticopsis","Naticopsis",0,"Mollusca","Bivalvia","No","Naticopsidae",-35.61,52.13,"Chhidru","","991255","90251","Khund Ghat, Upper Productus-limestone, Salt Range (Wynne coll)","16403",52.13,-35.61,54,-38.7392722920274
"4980","F668",22,433,"251.902","Changhsingian","427.4","208.5","Naticopsis","Naticopsis",0,"Mollusca","Bivalvia","No","Naticopsidae",-35.29,52.14,"Chhidru","","1036523","126981","Banschang, E of Chhidru, no 3 bed, K29.946-973, Salt Range","28589",52.14,-35.29,54,-38.7392722920274
"4981","F668",22,433,"251.902","Changhsingian","407.6","242","Naticopsis","Naticopsis (Naticopsis)",0,"Mollusca","Bivalvia","No","Naticopsidae",-35.32,52.06,"Chhidru","","1035972","126898","East of pt 2263, ESE of Chhidru, upper Bellerophon bed 7, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4982","F668",22,433,"251.902","Changhsingian","330.9","251.902","Neospirifer","Neospirifer",1,"Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",-42.97,53.58,"Gyanyima","","1373649","187539","Gyanyima Section, unit 5, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4983","F668",22,433,"251.902","Changhsingian","330.9","251.902","Neospirifer","Neospirifer",1,"Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",-42.97,53.58,"Gyanyima","","1373606","187537","Gyanyima Section, unit 2, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4984","F668",22,433,"251.902","Changhsingian","330.9","251.902","Neospirifer","Neospirifer",1,"Brachiopoda","Rhynchonellata","Spiriferida","Trigonotretidae",-42.97,53.58,"Gyanyima","","1373940","187558","Gyanyima Section, unit 7, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4985","F668",22,433,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",-42.97,53.58,"Gyanyima","","1373879","187558","Gyanyima Section, unit 7, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4986","F668",22,433,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",-35.61,52.13,"Chhidru","","992921","90251","Khund Ghat, Upper Productus-limestone, Salt Range (Wynne coll)","27464",52.13,-35.61,54,-38.7392722920274
"4987","F668",22,433,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",-35.61,52.13,"Chhidru","","992906","119608","West of Khura, Upper Productus-limestone, Salt Range","27464",52.13,-35.61,54,-38.7392722920274
"4988","F668",22,433,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",-35.42,52.08,"Chhidru","","1035517","126882","Foot of highest cliff ENE of Kumaranwali, Salt Range","28589",52.08,-35.42,54,-38.7392722920274
"4989","F668",22,433,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",-35.16,52.3,"Chhidru","","1036666","126988","Hill slopes N of Khandwa nala, Uppermost Bellerophon bed, Salt Range","28589",52.3,-35.16,54,-38.7392722920274
"4990","F668",22,433,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",-42.97,53.58,"Gyanyima","","1373781","187544","Gyanyima Section, unit 6, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"4991","F668",22,433,"251.902","Changhsingian","477.7","251.902","Nuculites","Nuculites",1,"Mollusca","Bivalvia","Nuculanida","Cucullellidae",-35.54,52.06,"Chhidru","","991767","119554","Virgal, topmost beds of Upper Productus-limestone, Salt Range","27333",52.06,-35.54,54,-38.7392722920274
"4992","F668",22,433,"251.902","Changhsingian","477.7","251.902","Nuculites","Nuculites",1,"Mollusca","Bivalvia","Nuculanida","Cucullellidae",-35.59,52.23,"Chhidru","","991766","119720","Road from Katwahi to Shahpur, middle part, Upper Productus-limestone, Salt Range","27333",52.23,-35.59,54,-38.7392722920274
"4993","F668",22,433,"251.902","Changhsingian","66","145","Nuculopsis","Nuculopsis",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",-35.24,52.12,"Chhidru","","811612","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"4994","F668",22,433,"251.902","Changhsingian","66","145","Nuculopsis","Nuculopsis",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",-35.54,52.06,"Chhidru","","991778","119554","Virgal, topmost beds of Upper Productus-limestone, Salt Range","27333",52.06,-35.54,54,-38.7392722920274
"4995","F668",22,433,"251.902","Changhsingian","323.2","251.2","Orthotichia","Orthotichia",0,"Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",-35.54,52.06,"Chhidru","","1019119","119554","Virgal, topmost beds of Upper Productus-limestone, Salt Range","27478",52.06,-35.54,54,-38.7392722920274
"4996","F668",22,433,"251.902","Changhsingian","323.2","251.2","Orthotichia","Orthotichia",0,"Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",-35.32,52.06,"Chhidru","","1036031","126934","East of pt 2263, ESE of Chhidru, top of sequence, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"4997","F668",22,433,"251.902","Changhsingian","358.9","208.5","Palaeolima","Palaeolima",0,"Mollusca","Bivalvia","Pectinida","Limidae",-35.24,52.12,"Chhidru","","811620","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"4998","F668",22,433,"251.902","Changhsingian","358.9","208.5","Palaeolima","Palaeolima",0,"Mollusca","Bivalvia","Pectinida","Limidae",-37.2,55.08,"Zewan","D","972076","115369","Guryul Ravine Bed 33, Member D","27795",55.08,-37.2,54,-38.7392722920274
"4999","F668",22,433,"251.902","Changhsingian","358.9","208.5","Palaeolima","Palaeolima",0,"Mollusca","Bivalvia","Pectinida","Limidae",-37.2,55.08,"Zewan","D","972119","115374","Guryul Ravine Bed 45, Member D","27795",55.08,-37.2,54,-38.7392722920274
"5000","F668",22,433,"251.902","Changhsingian","358.9","208.5","Palaeolima","Palaeolima",0,"Mollusca","Bivalvia","Pectinida","Limidae",-37.2,55.08,"Zewan","D","972103","115373","Guryul Ravine Bed 43, Member D","27795",55.08,-37.2,54,-38.7392722920274
"5001","F668",22,433,"251.902","Changhsingian","477.7","139.8","Palaeoneilo","Palaeoneilo",0,"Mollusca","Bivalvia","Nuculanida","Malletiidae",-37.2,55.08,"Zewan","D","972074","115369","Guryul Ravine Bed 33, Member D","27795",55.08,-37.2,54,-38.7392722920274
"5002","F668",22,433,"251.902","Changhsingian","251.902","251.902","Palanatina","Palanatina",1,"Mollusca","Bivalvia","Modiomorphida","Modiomorphidae",-35.59,52.07,"Chhidru","","991750","119721","Jabi, top beds, upper Productus-limestone, Salt Range","27333",52.07,-35.59,54,-38.7392722920274
"5003","F668",22,433,"251.902","Changhsingian","89.8","100.5","Parallelodon","Parallelodon",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",-35.24,52.12,"Chhidru","","811613","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"5004","F668",22,433,"251.902","Changhsingian","89.8","100.5","Parallelodon","Parallelodon",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",-35.32,52.06,"Chhidru","","1036003","126933","East of pt 2263, ESE of Chhidru, Chhidru zone, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5005","F668",22,433,"251.902","Changhsingian","293.52","251.902","Paraspiriferina","Paraspiriferina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Paraspiriferinidae",-35.42,52.08,"Chhidru","","1035507","126882","Foot of highest cliff ENE of Kumaranwali, Salt Range","28589",52.08,-35.42,54,-38.7392722920274
"5006","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-35.41,52.06,"Chhidru","","1013397","123966","Vurcha, middle Upper Productus limestone, Salt Range (Fleming coll)","27333",52.06,-35.41,54,-38.7392722920274
"5007","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-35.59,52.2,"Chhidru","","991762","119724","Katwahi, middle region of Upper Productus-limestone, Salt Range","27333",52.2,-35.59,54,-38.7392722920274
"5008","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-37.2,55.08,"Zewan","D","972104","115373","Guryul Ravine Bed 43, Member D","27795",55.08,-37.2,54,-38.7392722920274
"5009","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-35.54,52.06,"Chhidru","","991764","119554","Virgal, topmost beds of Upper Productus-limestone, Salt Range","27333",52.06,-35.54,54,-38.7392722920274
"5010","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-37.25,54.95,"Zewan","","1628938","230707","2 miles north of Barus, horizon (3.5) 26-8-08","85213",54.95,-37.25,54,-38.7392722920274
"5011","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-35.29,52.14,"Chhidru","","1036517","126981","Banschang, E of Chhidru, no 3 bed, K29.946-973, Salt Range","28589",52.14,-35.29,54,-38.7392722920274
"5012","F668",22,433,"251.902","Changhsingian","330.9","201.4","Permophorus","Permophorus",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-35.24,52.12,"Chhidru","","811606","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"5013","F668",22,433,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-42.97,53.58,"Gyanyima","","1373767","187544","Gyanyima Section, unit 6, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"5014","F668",22,433,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-35.61,52.13,"Chhidru","","1016516","90251","Khund Ghat, Upper Productus-limestone, Salt Range (Wynne coll)","27310",52.13,-35.61,54,-38.7392722920274
"5015","F668",22,433,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-42.97,53.58,"Gyanyima","","1373646","187539","Gyanyima Section, unit 5, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"5016","F668",22,433,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-35.16,52.3,"Chhidru","","1036727","126992","West side of tributary nala, NE of pt 2695, N of Buri Khel, Salt Range","28589",52.3,-35.16,54,-38.7392722920274
"5017","F668",22,433,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-42.97,53.58,"Gyanyima","","1373891","187558","Gyanyima Section, unit 7, Zanda County","62916",53.58,-42.97,54,-38.7392722920274
"5018","F668",22,433,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-35.16,52.3,"Chhidru","","1036684","126989","Hill slopes N of Khandwa nala, Upper Productus Bellerophon band, Salt Range","28589",52.3,-35.16,54,-38.7392722920274
"5019","F668",22,433,"251.902","Changhsingian","358.9","247.2","Pernopecten","Pernopecten",0,"Mollusca","Bivalvia","Pectinida","Entoliidae",-35.32,52.06,"Chhidru","","1036045","126934","East of pt 2263, ESE of Chhidru, top of sequence, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5020","F668",22,433,"251.902","Changhsingian","330.9","251.902","Peruvispira","Peruvispira",1,"Mollusca","Gastropoda","Murchisoniina","Gosseletinidae",-35.32,52.06,"Chhidru","","1036014","126933","East of pt 2263, ESE of Chhidru, Chhidru zone, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5021","F668",22,433,"251.902","Changhsingian","410.8","251.902","Phestia","Phestia",1,"Mollusca","Bivalvia","Nuculanida","Polidevciidae",-35.24,52.12,"Chhidru","","811611","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"5022","F668",22,433,"251.902","Changhsingian","346.7","251.902","Phricodothyris","Phricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-35.32,52.06,"Chhidru","","1035994","126933","East of pt 2263, ESE of Chhidru, Chhidru zone, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5023","F668",22,433,"251.902","Changhsingian","346.7","251.902","Phricodothyris","Phricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-35.32,52.06,"Chhidru","","1035665","126896","East of pt 2263, ESE of Chhidru, Bellerophon bed, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5024","F668",22,433,"251.902","Changhsingian","358.9","251.902","Phymatopleura","Phymatopleura",1,"Mollusca","Gastropoda","Murchisoniina","Phymatopleuridae",-35.37,52.11,"Chhidru","","1035617","126889","Hill slopes between tributaries of Baral Nala, E of Chapri, Salt Range","28589",52.11,-35.37,54,-38.7392722920274
"5025","F668",22,433,"251.902","Changhsingian","358.9","251.902","Phymatopleura","Phymatopleura",1,"Mollusca","Gastropoda","Murchisoniina","Phymatopleuridae",-35.42,52.08,"Chhidru","","1035550","126883","Bridle-path to Uchhali near divide above Kumaranwali dhok, Salt Range","28589",52.08,-35.42,54,-38.7392722920274
"5026","F668",22,433,"251.902","Changhsingian","89.8","100.5","Plagiostoma","Plagiostoma",0,"Mollusca","Bivalvia","Pectinida","Limidae",-35.38,52.12,"Chhidru","","762672","81504","Amb, very highest beds of Productus-limestone, Salt Range","27333",52.12,-35.38,54,-38.7392722920274
"5027","F668",22,433,"251.902","Changhsingian","89.8","100.5","Pleurotomaria","Pleurotomaria",0,"Mollusca","Bivalvia","No","Pleurotomariidae",-35.41,52.08,"Chhidru","","1035596","126887","About midway up hill 2604 N of Fazalwali, Salt Range","28589",52.08,-35.41,54,-38.7392722920274
"5028","F668",22,433,"251.902","Changhsingian","89.8","100.5","Pleurotomaria","Pleurotomaria",0,"Mollusca","Bivalvia","No","Pleurotomariidae",-35.32,52.06,"Chhidru","","1035680","126896","East of pt 2263, ESE of Chhidru, Bellerophon bed, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5029","F668",22,433,"251.902","Changhsingian","89.8","100.5","Pleurotomaria","Pleurotomaria",0,"Mollusca","Bivalvia","No","Pleurotomariidae",-35.37,52.11,"Chhidru","","1035618","126889","Hill slopes between tributaries of Baral Nala, E of Chapri, Salt Range","28589",52.11,-35.37,54,-38.7392722920274
"5030","F668",22,433,"251.902","Changhsingian","89.8","100.5","Pleurotomaria","Pleurotomaria",0,"Mollusca","Bivalvia","No","Pleurotomariidae",-35.42,52.08,"Chhidru","","1035524","126882","Foot of highest cliff ENE of Kumaranwali, Salt Range","28589",52.08,-35.42,54,-38.7392722920274
"5031","F668",22,433,"251.902","Changhsingian","315.2","251.902","Pseudofavosites","Pseudofavosites",1,"Cnidaria","Anthozoa","Favositida","Pseudofavositidae",-42.97,53.57,"Gyanyima","","945079","109664","Gyanyima, Zanda County","33167",53.57,-42.97,54,-38.7392722920274
"5032","F668",22,433,"251.902","Changhsingian","330.9","132.6","Pseudomonotis","Pseudomonotis",0,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-35.61,52.13,"Chhidru","","991789","90251","Khund Ghat, Upper Productus-limestone, Salt Range (Wynne coll)","27333",52.13,-35.61,54,-38.7392722920274
"5033","F668",22,433,"251.902","Changhsingian","330.9","132.6","Pseudomonotis","Pseudomonotis",0,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-35.24,52.12,"Mianwali","Kathwai","426348","41559","USNM9156, Chhidru Nala, Salt Range","11136",52.12,-35.24,54,-38.7392722920274
"5034","F668",22,433,"251.902","Changhsingian","330.9","132.6","Pseudomonotis","Pseudomonotis",0,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-35.32,52.06,"Chhidru","","1035712","126897","East of pt 2263, ESE of Chhidru, calcareous sandstone, K30.24-49, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5035","F668",22,433,"251.902","Changhsingian","273.01","251.902","Pseudomonotis","Pseudomonotis (Pseudomonotis)",1,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-35.24,52.12,"Chhidru","","811618","89061","Chidru, topmost Productus Limestone, Salt Range","27333",52.12,-35.24,54,-38.7392722920274
"5036","F668",22,433,"251.902","Changhsingian","273.01","251.902","Pseudomonotis","Pseudomonotis (Pseudomonotis)",1,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-37.17,55.05,"Zewan","","1628950","230703","East of Guryul ravine, horizon (5) 26-10-06","85213",55.05,-37.17,54,-38.7392722920274
"5037","F668",22,433,"251.902","Changhsingian","273.01","251.902","Pseudomonotis","Pseudomonotis (Pseudomonotis)",1,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-37.17,55.05,"Zewan","","1628951","230705","East of Guryul ravine, horizon (3) 25-10-06","85213",55.05,-37.17,54,-38.7392722920274
"5038","F668",22,433,"251.902","Changhsingian","273.01","251.902","Pseudomonotis","Pseudomonotis (Pseudomonotis)",1,"Mollusca","Bivalvia","Pectinida","Pseudomonotidae",-37.17,55.05,"Zewan","","1628947","230704","East of Guryul ravine, horizon (6) 25-10-06","85213",55.05,-37.17,54,-38.7392722920274
"5039","F668",22,433,"251.902","Changhsingian","358.9","251.902","Pseudozygopleura","Pseudozygopleura",1,"Mollusca","Bivalvia","No","Pseudozygopleuridae",-35.29,52.14,"Chhidru","","1036506","126980","Banschang, E of Chhidru, no 3 bed, K31.379-390, Salt Range","28589",52.14,-35.29,54,-38.7392722920274
"5040","F668",22,433,"251.902","Changhsingian","430.5","201.4","Ptychomphalina","Ptychomphalina",0,"Mollusca","Gastropoda","Murchisoniina","Gosseletinidae",-35.32,52.06,"Chhidru","","1035679","126896","East of pt 2263, ESE of Chhidru, Bellerophon bed, Salt Range","28589",52.06,-35.32,54,-38.7392722920274
"5041","F668",22,433,"251.902","Changhsingian","407.6","227","Retispira","Retispira",0,"Mollusca","Gastropoda","Bellerophontida","Bellerophontidae",-35.16,52.3,"Chhidru","","1036694","126989","Hill slopes N of Khandwa nala, Upper Productus Bellerophon band, Salt Range","28589",52.3,-35.16,54,-38.7392722920274
