"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","lat","long"
"98","F168",3,66,"201.4","Rhaetian","330.9","201.4","Pullastra","Pullastra",1,"Mollusca","Bivalvia","Veneroidei","Veneridae",34.69,9.24,"","","1462993","204164","Stowell Park borehole (Lower Rhaetic Beds, 2066-2084ft)","69925",9.24,34.69,8.87694151807054,38.4193746529344
"99","F168",3,66,"201.4","Rhaetian","330.9","201.4","Pullastra","Pullastra",1,"Mollusca","Bivalvia","Veneroidei","Veneridae",34.71,8.94,"Westbury","","871928","96616","Wainlode Cliff bonebed","32796",8.94,34.71,8.87694151807054,38.4193746529344
"100","F168",3,66,"201.4","Rhaetian","330.9","201.4","Pullastra","Pullastra",1,"Mollusca","Bivalvia","Veneroidei","Veneridae",34.56,8.88,"Westbury","","1240020","96617","Garden Cliff (Bone Bed)","53178",8.88,34.56,8.87694151807054,38.4193746529344
"101","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",37.05,8.3,"Westbury","","1555482","219457","Felixkirk Borehole, 297.0-299.15m","76353",8.3,37.05,8.87694151807054,38.4193746529344
"102","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",34.56,8.88,"Westbury","","1240036","163319","Garden Cliff (black shales)","53178",8.88,34.56,8.87694151807054,38.4193746529344
"103","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",34.71,8.94,"Westbury","","871929","96616","Wainlode Cliff bonebed","32796",8.94,34.71,8.87694151807054,38.4193746529344
"104","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",34.06,9.22,"Westbury","","998207","120897","Hapsford Bridge, Vallis Vale","38607",9.22,34.06,8.87694151807054,38.4193746529344
"105","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",34.56,8.88,"Westbury","","1240027","163317","Garden Cliff (Upper Pullastra Sandstone)","53178",8.88,34.56,8.87694151807054,38.4193746529344
"106","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",37.05,8.3,"Westbury","","1555490","219458","Felixkirk Borehole, 294.58-297.0m","76353",8.3,37.05,8.87694151807054,38.4193746529344
"107","F168",3,66,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",34.32,9.03,"Westbury","","1239963","163306","Barnhill Quarry (black shales)","53178",9.03,34.32,8.87694151807054,38.4193746529344
"108","F168",3,66,"201.4","Rhaetian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",34.69,9.24,"","","1462994","204164","Stowell Park borehole (Lower Rhaetic Beds, 2066-2084ft)","69925",9.24,34.69,8.87694151807054,38.4193746529344
"109","F168",3,66,"201.4","Rhaetian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",34.56,8.88,"Westbury","","1240026","163317","Garden Cliff (Upper Pullastra Sandstone)","53178",8.88,34.56,8.87694151807054,38.4193746529344
"110","F168",3,66,"201.4","Rhaetian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",34.69,9.24,"Cotham","","1462981","204163","Stowell Park borehole (Upper Rhaetic Beds, 2047-2066ft)","69925",9.24,34.69,8.87694151807054,38.4193746529344
"111","F168",3,66,"201.4","Rhaetian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",34.32,9.03,"Westbury","","1239964","163306","Barnhill Quarry (black shales)","53178",9.03,34.32,8.87694151807054,38.4193746529344
"112","F168",3,66,"201.4","Rhaetian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",34.32,9.03,"Westbury","","1239977","163311","Barnhill Quarry (irregular limestone)","53178",9.03,34.32,8.87694151807054,38.4193746529344
"113","F168",3,66,"201.4","Rhaetian","89.8","0.0117","Thracia","Thracia",0,"Mollusca","Bivalvia","Thraciida","Thraciidae",34.69,9.24,"","","1462995","204164","Stowell Park borehole (Lower Rhaetic Beds, 2066-2084ft)","69925",9.24,34.69,8.87694151807054,38.4193746529344
"114","F168",3,66,"201.4","Rhaetian","208.5","174.7","Tutcheria","Tutcheria",0,"Mollusca","Bivalvia","Carditida","Carditidae",37.05,8.3,"Westbury","","1555491","219458","Felixkirk Borehole, 294.58-297.0m","76353",8.3,37.05,8.87694151807054,38.4193746529344
"115","F168",3,229,"199.5","Hettangian","89.8","100.5","Actinastrea","Actinastrea",0,"Cnidaria","Anthozoa","Scleractinia","Actinastreidae",36.16,8.58,"Sutton stone","","428412","41816","Glamorgan area, South Wales","11186",8.58,36.16,8.87694151807054,38.4193746529344
"116","F168",3,229,"199.5","Hettangian","89.8","100.5","Actinastrea","Actinastrea",0,"Cnidaria","Anthozoa","Scleractinia","Actinastreidae",35.81,8.38,"Sutton","","350527","33356","Sutton Stone, Southerndown, Ogmore-by-Sea, South Wales","8862",8.38,35.81,8.87694151807054,38.4193746529344
"117","F168",3,229,"199.5","Hettangian","199.5","139.8","Allocoeniopsis","Allocoeniopsis",0,"Cnidaria","Anthozoa","Scleractinia","Actinastreidae",36.16,8.58,"Sutton stone","","428416","41816","Glamorgan area, South Wales","11186",8.58,36.16,8.87694151807054,38.4193746529344
"118","F168",3,229,"199.5","Hettangian","237","113","Antiquilima","Antiquilima",0,"Mollusca","Bivalvia","Pectinida","Limidae",36.57,9.32,"Lower Lias","","1462953","204159","Stowell Park borehole (S. angulata Zone, L. laqueus Subzone, 1931-1972ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"119","F168",3,229,"199.5","Hettangian","237","113","Antiquilima","Antiquilima",0,"Mollusca","Bivalvia","Pectinida","Limidae",35.86,8.64,"Blue Lias","Bull Cliff","1311450","176060","Lavernock Point","57761",8.64,35.86,8.87694151807054,38.4193746529344
"120","F168",3,229,"199.5","Hettangian","199.5","184.2","Antiquilima","Antiquilima (Antiquilima)",0,"Mollusca","Bivalvia","Pectinida","Limidae",35.28,10.43,"Blue Lias","","302966","29227","Dorset 1","8366",10.43,35.28,8.87694151807054,38.4193746529344
"121","F168",3,229,"199.5","Hettangian","199.5","184.2","Antiquilima","Antiquilima (Antiquilima)",0,"Mollusca","Bivalvia","Pectinida","Limidae",35.28,10.43,"Blue Lias","","303065","29233","Dorset 4","8366",10.43,35.28,8.87694151807054,38.4193746529344
"122","F168",3,229,"199.5","Hettangian","199.5","184.2","Antiquilima","Antiquilima (Antiquilima)",0,"Mollusca","Bivalvia","Pectinida","Limidae",35.91,9.2,"Blue Lias","","303084","29234","Glamorgan 4","8366",9.2,35.91,8.87694151807054,38.4193746529344
"123","F168",3,229,"199.5","Hettangian","199.5","184.2","Antiquilima","Antiquilima (Antiquilima)",0,"Mollusca","Bivalvia","Pectinida","Limidae",35.91,9.2,"Blue Lias","","303008","29230","Glamorgan 2","8366",9.2,35.91,8.87694151807054,38.4193746529344
"124","F168",3,229,"199.5","Hettangian","199.5","184.2","Antiquilima","Antiquilima (Antiquilima)",0,"Mollusca","Bivalvia","Pectinida","Limidae",35.28,10.43,"Blue Lias","","303027","29231","Dorset 3","8366",10.43,35.28,8.87694151807054,38.4193746529344
"125","F168",3,229,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",36.57,9.32,"Lower Lias","","1462946","204159","Stowell Park borehole (S. angulata Zone, L. laqueus Subzone, 1931-1972ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"126","F168",3,229,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",38.92,8.33,"","","1555520","219462","Felixkirk Borehole, 268.68-278.68m","76353",8.33,38.92,8.87694151807054,38.4193746529344
"127","F168",3,229,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",36.57,9.32,"Lower Lias","","1462967","204161","Stowell Park borehole (P. planorbis Zone, P. planorbis Subzone, 1990-2026ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"128","F168",3,229,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",36.57,9.32,"Lower Lias","","1462937","204158","Stowell Park borehole (S. angulata Zone, S. angulata Subzone, 1874-1931ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"129","F168",3,229,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",36.57,9.32,"Lower Lias","","1462962","204160","Stowell Park borehole (P. planorbis Zone, C. johnstoni Subzone, 1972-1990ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"130","F168",3,229,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",35.91,9.2,"Blue Lias","","303041","29232","Glamorgan 3","8366",9.2,35.91,8.87694151807054,38.4193746529344
"131","F168",3,229,"199.5","Hettangian","242","149.2","Bourguetia","Bourguetia",0,"Mollusca","Gastropoda","NoA","Pseudomelaniidae",35.91,9.2,"Blue Lias","","303093","29234","Glamorgan 4","8366",9.2,35.91,8.87694151807054,38.4193746529344
"132","F168",3,229,"199.5","Hettangian","201.4","170.9","Calcirhynchia","Calcirhynchia",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",36.57,9.32,"Lower Lias","","1462935","204158","Stowell Park borehole (S. angulata Zone, S. angulata Subzone, 1874-1931ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"133","F168",3,229,"199.5","Hettangian","201.4","170.9","Calcirhynchia","Calcirhynchia",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",35.73,9.28,"Blue Lias","","1239916","163297","Tolcis Quarry (beds 142–155)","53178",9.28,35.73,8.87694151807054,38.4193746529344
"134","F168",3,229,"199.5","Hettangian","201.4","170.9","Calcirhynchia","Calcirhynchia",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",36.55,9.08,"","","1218950","159360","Churchdown (Chosen) Hill, near Gloucester","52103",9.08,36.55,8.87694151807054,38.4193746529344
"135","F168",3,229,"199.5","Hettangian","201.4","170.9","Calcirhynchia","Calcirhynchia",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",36.98,9.38,"","","1218947","159357","Near Cheltenham (marmorea epibole)","52103",9.38,36.98,8.87694151807054,38.4193746529344
"136","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",35.28,10.43,"Blue Lias","","303024","29231","Dorset 3","8366",10.43,35.28,8.87694151807054,38.4193746529344
"137","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",35.91,9.2,"Blue Lias","","303081","29234","Glamorgan 4","8366",9.2,35.91,8.87694151807054,38.4193746529344
"138","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",35.28,10.43,"Blue Lias","","303062","29233","Dorset 4","8366",10.43,35.28,8.87694151807054,38.4193746529344
"139","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",35.91,9.2,"Blue Lias","","303006","29230","Glamorgan 2","8366",9.2,35.91,8.87694151807054,38.4193746529344
"140","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",36.57,9.32,"Lower Lias","","1462938","204158","Stowell Park borehole (S. angulata Zone, S. angulata Subzone, 1874-1931ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"141","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",35.91,9.2,"Blue Lias","","303043","29232","Glamorgan 3","8366",9.2,35.91,8.87694151807054,38.4193746529344
"142","F168",3,229,"199.5","Hettangian","89.8","100.5","Camptonectes","Camptonectes",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",36.57,9.32,"Lower Lias","","1462951","204159","Stowell Park borehole (S. angulata Zone, L. laqueus Subzone, 1931-1972ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"143","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.28,10.43,"Blue Lias","","303061","29233","Dorset 4","8366",10.43,35.28,8.87694151807054,38.4193746529344
"144","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",38.92,8.33,"","","1555521","219462","Felixkirk Borehole, 268.68-278.68m","76353",8.33,38.92,8.87694151807054,38.4193746529344
"145","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.91,9.2,"Blue Lias","","303042","29232","Glamorgan 3","8366",9.2,35.91,8.87694151807054,38.4193746529344
"146","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.28,10.43,"Blue Lias","","303023","29231","Dorset 3","8366",10.43,35.28,8.87694151807054,38.4193746529344
"147","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",38.92,8.33,"","","1555530","219464","Felixkirk Borehole, 248.65-264.20m","76353",8.33,38.92,8.87694151807054,38.4193746529344
"148","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.28,10.43,"Blue Lias","","302963","29227","Dorset 1","8366",10.43,35.28,8.87694151807054,38.4193746529344
"149","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.91,9.2,"Blue Lias","","302977","29228","Glamorgan 1","8366",9.2,35.91,8.87694151807054,38.4193746529344
"150","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.57,9.32,"Lower Lias","","1462947","204159","Stowell Park borehole (S. angulata Zone, L. laqueus Subzone, 1931-1972ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"151","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.57,9.32,"Lower Lias","","1462963","204160","Stowell Park borehole (P. planorbis Zone, C. johnstoni Subzone, 1972-1990ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"152","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.91,9.2,"Blue Lias","","303005","29230","Glamorgan 2","8366",9.2,35.91,8.87694151807054,38.4193746529344
"153","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",35.91,9.2,"Blue Lias","","303080","29234","Glamorgan 4","8366",9.2,35.91,8.87694151807054,38.4193746529344
"154","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.57,9.32,"Lower Lias","","1462939","204158","Stowell Park borehole (S. angulata Zone, S. angulata Subzone, 1874-1931ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"155","F168",3,229,"199.5","Hettangian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.57,9.32,"Lower Lias","","1462968","204161","Stowell Park borehole (P. planorbis Zone, P. planorbis Subzone, 1990-2026ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"156","F168",3,229,"199.5","Hettangian","254.14","154.8","Coelostylina","Coelostylina",0,"Mollusca","Gastropoda","NoA","Coelostylinidae",35.91,9.2,"Blue Lias","","303052","29232","Glamorgan 3","8366",9.2,35.91,8.87694151807054,38.4193746529344
"157","F168",3,229,"199.5","Hettangian","254.14","154.8","Coelostylina","Coelostylina",0,"Mollusca","Gastropoda","NoA","Coelostylinidae",35.91,9.2,"Blue Lias","","302986","29228","Glamorgan 1","8366",9.2,35.91,8.87694151807054,38.4193746529344
"158","F168",3,229,"199.5","Hettangian","242","199.5","Cyathocoenia","Cyathocoenia",1,"Cnidaria","Anthozoa","Scleractinia","Pinacophyllidae",36.16,8.58,"Sutton stone","","428419","41816","Glamorgan area, South Wales","11186",8.58,36.16,8.87694151807054,38.4193746529344
"159","F168",3,229,"199.5","Hettangian","251.902","139.8","Dacromya","Dacromya",0,"Mollusca","Bivalvia","Nuculanida","Nuculanidae",35.99,8.92,"Blue Lias","","730503","78504","St. Audrie's Bay, 28.3 m, Somerset, SW England","26390",8.92,35.99,8.87694151807054,38.4193746529344
"160","F168",3,229,"199.5","Hettangian","199.5","165.3","Discocoenia","Discocoenia",0,"Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",36.57,9.04,"","","431719","42200","Down Yatherly, Gloucestershire","11186",9.04,36.57,8.87694151807054,38.4193746529344
"161","F168",3,229,"199.5","Hettangian","199.5","199.5","Duncanosmilia","Duncanosmilia",1,"Cnidaria","Anthozoa","Scleractinia","Ellipsosmiliidae",36.16,8.58,"Sutton stone","","460662","41816","Glamorgan area, South Wales","11881",8.58,36.16,8.87694151807054,38.4193746529344
"162","F168",3,229,"199.5","Hettangian","89.8","100.5","Gryphaea","Gryphaea",0,"Mollusca","Bivalvia","Ostreida","Gryphaeidae",35.28,10.43,"Blue Lias","","303063","29233","Dorset 4","8366",10.43,35.28,8.87694151807054,38.4193746529344
"163","F168",3,229,"199.5","Hettangian","89.8","100.5","Gryphaea","Gryphaea",0,"Mollusca","Bivalvia","Ostreida","Gryphaeidae",35.91,9.2,"Blue Lias","","303082","29234","Glamorgan 4","8366",9.2,35.91,8.87694151807054,38.4193746529344
"164","F168",3,229,"199.5","Hettangian","199.5","154.8","Gryphaea","Gryphaea (Gryphaea)",0,"Mollusca","Bivalvia","Ostreida","Gryphaeidae",36.57,9.32,"Lower Lias","","1462941","204158","Stowell Park borehole (S. angulata Zone, S. angulata Subzone, 1874-1931ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"165","F168",3,229,"199.5","Hettangian","199.5","154.8","Gryphaea","Gryphaea (Gryphaea)",0,"Mollusca","Bivalvia","Ostreida","Gryphaeidae",36.57,9.32,"Lower Lias","","1462952","204159","Stowell Park borehole (S. angulata Zone, L. laqueus Subzone, 1931-1972ft)","69925",9.32,36.57,8.87694151807054,38.4193746529344
"166","F168",3,229,"199.5","Hettangian","199.5","161.5","Haimeicyclus","Haimeicyclus",0,"Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",36.16,8.58,"Sutton stone","","428407","41816","Glamorgan area, South Wales","11186",8.58,36.16,8.87694151807054,38.4193746529344
"167","F168",3,229,"199.5","Hettangian","199.5","161.5","Haimeicyclus","Haimeicyclus",0,"Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",36.71,9.1,"","","431710","42188","Bream, Gloucestershire","11186",9.1,36.71,8.87694151807054,38.4193746529344
"168","F168",3,229,"199.5","Hettangian","199.5","161.5","Haimeicyclus","Haimeicyclus",0,"Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",37.39,9.7,"","","431712","42189","Fenny Compton, angulata zone, Warwickshire","11186",9.7,37.39,8.87694151807054,38.4193746529344
"169","F168",3,229,"199.5","Hettangian","208.5","184.2","Heterastraea","Heterastraea",0,"Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae",36.04,9.11,"","","431718","42192","Willsbridge, Somerset","11186",9.11,36.04,8.87694151807054,38.4193746529344
